Ranking,Puntaje_mat,PTJE_NEM,PROMEDIO_NOTAS,GENERO,TIPO_ESTABLECIMIENTO,Comuna_alumno,Univ,INGRESO_PERCAPITA_GRUPO_FA,Id_alumno,AÑO_ADMISION,ID_nuevo,Iniciales
1,807.0,742,6.1,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,2,id_5492554979209,2026,6504,UAI
2,807.0,742,6.1,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_5492554979209,2026,6504,PUC
1,923.0,900,6.65,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,10,id_5492554979295,2026,6505,UCH
1,880.0,713,6.0,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5493554079367,2026,6506,USM
1,948.0,914,6.7,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5493554179320,2026,6507,UCH
2,948.0,914,6.7,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5493554179320,2026,6507,PUC
3,948.0,914,6.7,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5493554179320,2026,6507,USM
1,595.0,880,6.58,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5493554179360,2026,6508,PUC
2,595.0,880,6.58,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_5493554179360,2026,6508,UCH
3,595.0,880,6.58,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_5493554179360,2026,6508,USM
1,923.0,956,6.85,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5493554179367,2026,6509,PUC
2,923.0,956,6.85,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,10,id_5493554179367,2026,6509,UCH
3,923.0,956,6.85,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5493554179367,2026,6509,UANDES
1,682.0,837,6.43,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5493554179376,2026,6510,PUC
2,682.0,837,6.43,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,3,id_5493554179376,2026,6510,UCH
1,824.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5493554179381,2026,6511,USM
1,948.0,937,6.78,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5493554179387,2026,6512,PUC
2,948.0,937,6.78,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5493554179387,2026,6512,UCH
1,948.0,765,6.18,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5493554379307,2026,6513,PUC
2,948.0,765,6.18,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5493554379307,2026,6513,UCH
3,948.0,765,6.18,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5493554379307,2026,6513,UAI
4,948.0,765,6.18,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,99,id_5493554379307,2026,6513,UANDES
1,793.0,937,6.78,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5493554379353,2026,6514,PUC
1,900.0,893,6.63,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5493554379363,2026,6515,PUC
2,900.0,893,6.63,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,5,id_5493554379363,2026,6515,UCH
3,900.0,893,6.63,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_5493554379363,2026,6515,USM
4,900.0,893,6.63,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_5493554379363,2026,6515,UAI
1,595.0,900,6.65,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5493554479336,2026,6516,PUC
1,793.0,928,6.75,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5493554479347,2026,6517,UANDES
2,793.0,928,6.75,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5493554479347,2026,6517,UCH
1,526.0,766,6.18,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5493554479359,2026,6518,UCH
1,609.0,751,6.13,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,99,id_5493554479368,2026,6519,UDD
2,609.0,751,6.13,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,99,id_5493554479368,2026,6519,UANDES
1,723.0,951,6.83,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5493554679375,2026,6520,UCH
2,723.0,951,6.83,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5493554679375,2026,6520,PUC
1,780.0,886,6.6,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5493554679378,2026,6521,PUC
2,780.0,886,6.6,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5493554679378,2026,6521,USM
3,780.0,886,6.6,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5493554679378,2026,6521,UAI
4,780.0,886,6.6,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5493554679378,2026,6521,UCH
1,1000.0,1000,7.0,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5493554779361,2026,6522,PUC
2,1000.0,1000,7.0,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,7,id_5493554779361,2026,6522,UCH
1,699.0,837,6.43,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_5493554779369,2026,6523,UCH
1,539.0,771,6.2,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5493554879341,2026,6524,UCH
2,539.0,771,6.2,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5493554879341,2026,6524,UAI
3,539.0,771,6.2,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,99,id_5493554879341,2026,6524,UANDES
1,824.0,742,6.1,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_5493554879368,2026,6525,UCH
2,824.0,742,6.1,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_5493554879368,2026,6525,USM
1,1000.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5493554979373,2026,6526,PUC
2,1000.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5493554979373,2026,6526,UCH
3,1000.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5493554979373,2026,6526,UANDES
4,1000.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5493554979373,2026,6526,UAI
1,753.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_5494554079401,2026,6527,UCH
2,753.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_5494554079401,2026,6527,USM
3,753.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5494554079401,2026,6527,PUC
4,753.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_5494554079401,2026,6527,UAI
1,780.0,979,6.93,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5494554079490,2026,6528,PUC
2,780.0,979,6.93,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_5494554079490,2026,6528,UCH
1,710.0,715,6.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_5494554179495,2026,6529,PUC
2,710.0,715,6.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,8,id_5494554179495,2026,6529,UCH
1,753.0,879,6.58,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,8,id_5494554279450,2026,6530,UDD
1,645.0,708,5.98,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5494554279457,2026,6531,PUC
2,645.0,708,5.98,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5494554279457,2026,6531,UAI
1,723.0,699,5.95,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5494554279468,2026,6532,UAI
2,723.0,699,5.95,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,10,id_5494554279468,2026,6532,USM
3,723.0,699,5.95,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5494554279468,2026,6532,UDD
1,923.0,814,6.35,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5494554379400,2026,6533,UAI
2,923.0,814,6.35,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,10,id_5494554379400,2026,6533,USM
3,923.0,814,6.35,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5494554379400,2026,6533,UANDES
4,923.0,814,6.35,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5494554379400,2026,6533,UDD
1,645.0,727,6.05,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,7,id_5494554379402,2026,6534,UDD
1,645.0,526,5.35,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5494554379448,2026,6535,PUC
2,645.0,526,5.35,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,3,id_5494554379448,2026,6535,UCH
1,948.0,814,6.35,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5494554379450,2026,6536,PUC
2,948.0,814,6.35,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5494554379450,2026,6536,UCH
1,824.0,823,6.38,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5494554379464,2026,6537,UCH
1,780.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5494554379473,2026,6538,PUC
2,780.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_5494554379473,2026,6538,UCH
3,780.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5494554379473,2026,6538,UAI
1,1000.0,900,6.65,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_5494554379474,2026,6539,PUC
2,1000.0,900,6.65,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,8,id_5494554379474,2026,6539,UCH
3,1000.0,900,6.65,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5494554379474,2026,6539,UAI
1,723.0,643,5.75,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5494554379497,2026,6540,UAI
1,923.0,870,6.55,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_5494554479425,2026,6541,PUC
2,923.0,870,6.55,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,8,id_5494554479425,2026,6541,UCH
3,923.0,870,6.55,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5494554479425,2026,6541,UAI
1,690.0,886,6.6,MASCULINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5494554479426,2026,6542,PUC
2,690.0,886,6.6,MASCULINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD DE CHILE,1,id_5494554479426,2026,6542,UCH
3,690.0,886,6.6,MASCULINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5494554479426,2026,6542,USM
4,690.0,886,6.6,MASCULINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,1,id_5494554479426,2026,6542,UAI
1,948.0,870,6.55,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5494554479468,2026,6543,PUC
2,948.0,870,6.55,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_5494554479468,2026,6543,UCH
3,948.0,870,6.55,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_5494554479468,2026,6543,USM
4,948.0,870,6.55,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_5494554479468,2026,6543,UAI
1,710.0,636,5.73,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5494554479496,2026,6544,UANDES
2,710.0,636,5.73,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5494554479496,2026,6544,UAI
1,900.0,909,6.68,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_5494554579419,2026,6545,PUC
2,900.0,909,6.68,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,2,id_5494554579419,2026,6545,UCH
1,1000.0,900,6.65,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5494554579430,2026,6546,PUC
2,1000.0,900,6.65,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5494554579430,2026,6546,UANDES
1,672.0,914,6.7,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_5494554579451,2026,6547,PUC
2,672.0,914,6.7,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_5494554579451,2026,6547,UCH
1,948.0,900,6.65,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5494554679401,2026,6548,UCH
2,948.0,900,6.65,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5494554679401,2026,6548,PUC
1,753.0,951,6.83,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_5494554679439,2026,6549,PUC
1,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5494554779400,2026,6550,UANDES
2,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5494554779400,2026,6550,UAI
3,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5494554779400,2026,6550,PUC
4,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5494554779400,2026,6550,UCH
5,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5494554779400,2026,6550,USM
6,767.0,580,5.53,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5494554779400,2026,6550,UDD
1,710.0,828,6.4,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5494554779416,2026,6551,UAI
